,G_1,G_2,G_3,G_4,G_5,G_6,G_7,G_8
MRS2,0.189213155008395,1.23540370739272e-12,0.290821078614694,0.853519665631797,0.375493850486686,0.213157539494813,0.156810822865569,0.0438776870417429
WRNIP1,0.511748279162367,6.23048799501053e-05,0.00111906084150661,0.0269236473201992,0.0718095100546326,0.183234222820693,0.00289674814201673,0.903379110989756
RRP36,0.00173424866921704,0.000551182420530059,0.00381291831518931,0.457661074961423,0.580954729696195,0.142393847433344,2.90722496915554e-07,0.263554156598472
BTN2A3P,0.00025208916626442,0.000732096145671692,0.35495756195275,0.62754561146198,0.361501698489636,0.00438911667778128,0.318899474872842,0.155925812815343
SNRPC,0.0744737467770173,2.052636739983e-29,0.028936068349525,0.000181196885851236,0.159373536120621,0.907276629413267,4.04880672961166e-08,0.00586425093078465
SERPINB6,0.0048579546875033,1.57418036316667e-14,7.2252543341507e-122,6.55775156011836e-07,1.12647317805369e-31,0.77211359132803,1.77474274348717e-37,2.82125911482996e-05
XPO5,0.00564668976937789,1.03847764855994e-11,2.51567895574971e-06,0.0538047154184672,0.044948637909936,0.34664998539299,0.00779428815934079,0.30407044090052
ABCC10,0.00621679952046646,1.61502032973929e-09,1.68935389153763e-05,0.0015203531175917,0.00850165452564737,0.16546959852505,0.000451392906521971,0.605783283767504
HIST1H1D,0.0235002049403081,3.14065483252784e-27,3.24875937049064e-44,0.0163580585026865,0.218321128788037,0.123080385047303,3.21411113918694e-22,0.053676620605562
PEX6,0.951059997838465,0.00145359590152449,0.978472799698672,0.48597735379979,0.618054720809182,0.10692160907378,0.777790197384521,0.415957160957497
NQO2,0.00199763049979863,8.83979512886131e-17,5.19587100908031e-49,0.121313435534867,0.302406189016795,0.609576796831866,1.03012829638899e-13,0.0979926111624458
PRICKLE4,0.894606495686177,3.66606523312204e-07,0.132693458375787,0.00115300805953515,0.823946908347933,0.290794276809486,0.525578671263108,2.34555107969198e-06
OARD1,0.297290756761408,1.14433036094355e-18,1.48065817462644e-05,0.670545987886864,0.227223024580325,0.229388263284027,0.000158707618681061,0.000332080901621831
AARS2,0.257994846714244,4.0607246250675e-06,0.25529677638573,0.432837428412155,0.222900758093883,0.0229253012809741,0.928288868879524,0.252544283875194
RPS10,1.54293268664044e-43,2.05016815438317e-198,3.79424980752284e-15,0.00120498913430243,0.000140454746309556,6.51277718164265e-21,5.63731362581047e-19,1.10621878201696e-06
HIST1H2BJ,0.0150457782123058,3.04840230197978e-66,3.34354563020434e-10,0.00155753715936446,0.104660978385948,0.0246707572343522,0.0562962622897342,4.40272519317356e-06
MED20,0.968898872069809,0.00046240106629882,0.00798783928766923,1.60268797380311e-05,0.524271910405302,6.67872035751977e-08,2.02639501412022e-06,0.000434489727411226
TBCC,1.46750852181572e-06,3.32461201557275e-14,6.27510579442743e-32,0.083664223052529,0.139424179814007,0.425591515277401,5.49928120015228e-14,0.0023441648379915
MAD2L1BP,0.0806095723211925,0.00233061341533668,0.0482309383937189,0.106846688901098,9.132243038016e-05,0.0132610774343169,0.0348933676121956,0.904044936769725
APOBEC2,0.401493760955494,8.99907153998988e-05,0.0644812183533906,0.00596345756823817,0.56588357876716,0.359303114602949,0.838666063947269,0.0799542792957108
KLHDC3,0.191271952770462,3.23097031963301e-28,2.24292551335446e-05,0.512863597497991,0.0129713845746778,0.86647702755338,7.38143771936386e-07,0.0332075632844173
TREM1,5.73730150647911e-12,7.9065906098049e-18,0,2.04275081598661e-20,1.58163363913954e-37,1.67783962936612e-12,6.2618926351721e-165,5.19308421035122e-37
MEA1,0.0125137881155488,8.02285416349948e-16,0.000700074391614243,1.69284217997459e-09,0.563913618545674,0.227316768593384,6.82773396404832e-17,0.0264933575855498
CDKN1A,4.94761412203415e-14,1.71773399850296e-47,2.44776607794335e-150,1.2609694362668e-80,0.390919531215274,2.48199337863591e-07,1.6380561267201e-161,0.00033301279964161
SOX4,4.46593082589841e-07,2.32629293645722e-09,3.95339017188643e-12,3.31147838533165e-169,0.000247022022729258,9.56757720187996e-08,1.85803698276601e-48,2.16741456510868e-23
GLO1,0.0100600388845295,5.49518829248954e-32,0.000449963460438756,1.5709518502339e-06,0.0212843045325025,0.698825586535879,0.103164355896292,0.00049644066553997
CPNE5,4.6088170676205e-253,7.53113780828068e-227,3.41043355455999e-31,0.000102316077185124,7.7525836240893e-20,9.70302433537085e-25,6.67166491613348e-54,3.46226073399143e-96
RREB1,7.25208194074853e-14,9.59139847571274e-25,4.06322110111195e-96,1.64570369296689e-37,5.13509529755769e-13,4.25295524492829e-07,1.51529682475937e-96,5.32238630270516e-06
SSR1,0.00584210685626475,1.36800443704005e-47,0.160016217550542,9.43744545943372e-20,0.014396161123692,0.930651475721471,0.066573307019987,0.012038008651947
RIOK1,0.0258784379698438,5.37385005704716e-12,6.34709549077149e-11,7.43838113096213e-08,0.0430150941019658,0.0243199739093174,0.222657345685936,0.0389020937725127
SLC35B3,0.497895053261578,2.08171623276695e-23,0.000104781872819847,0.183573497879167,0.0454680635972532,0.685578838397866,0.197738095036288,0.0555614413424744
RPP40,0.0298441974703155,0.426878445952697,0.980885311435564,0.167440869996881,0.200939296833561,0.401915623234625,0.87139792919708,0.964742446459037
ATXN1,4.92181211274057e-187,1.09076917041555e-40,1.61851994060076e-51,1.590369295962e-45,4.35526800816006e-11,8.1653098747081e-15,8.9320835095923e-155,4.56938186021307e-22
NUP153,0.405545850894907,5.73983424723886e-11,4.76979242027158e-10,0.00122475884249089,0.179451563005635,0.0301933205942392,0.000305016284454523,0.00683455878767301
DEK,1.91454123809999e-05,5.44206649550133e-101,7.70779483581604e-09,3.11966259023018e-10,0.196463247595562,0.154284421343543,1.8409878627786e-27,0.00445572935428811
EEF1E1,0.614616575825912,3.67742516989053e-21,1.29532717823867e-15,0.299146466511147,0.0317768808179291,0.621846551362167,2.45655450770689e-16,1.30228449049285e-06
RUNX2,3.53324586105409e-77,3.86627386174341e-26,2.33074992201637e-62,5.6637342495729e-120,0.00152631563619481,0.10940003558207,2.57901503247627e-14,0.724094628487642
LRRFIP1,5.13342142708184e-07,2.60720614165041e-96,6.91850506308844e-22,0.125544707475467,0.0779155541915725,0.286295980593464,0.67111799573116,1.1143092276915e-06
EREG,3.69382068805502e-10,0.000368008920899094,4.65320727745981e-231,3.15074885069564e-07,1.00208433146238e-14,1.25877427703029e-06,2.14656159433568e-46,3.39383056940053e-16
AHNAK,2.04629197312215e-129,9.77550280278575e-34,1.00369720583908e-18,8.90883064922782e-06,6.94801473970603e-06,0.0723314837120304,1.24574411418192e-07,6.71512222657003e-86
EMC3,0.034159567740564,1.71352590584298e-23,0.288883565260639,0.000175141677294681,0.0240027729376611,0.000205171713229079,0.186712417158728,0.0141480669862994
WNT1,1.54463690721121e-09,1.5332454460592e-06,2.63835375327017e-06,0.101502189967964,0.000215413675765339,0.0202417531597388,0.232201596888369,2.17048709886736e-11
SH3TC1,0.0244907638864128,5.27935072141277e-15,1.26559469134207e-92,2.1462654515633e-35,6.64488556426022e-23,3.6904974921923e-06,7.5873735433525e-99,2.9862429356598e-18
CNOT1,0.917041657161095,2.50763842323044e-40,1.90587887490633e-14,0.596236119311595,2.3903054155389e-06,0.237373437421975,5.50790662079361e-08,0.189010030033324
BBS2,0.390089584111616,2.89235700491927e-09,0.037515810341387,0.00129636101637189,0.00163830289011599,1.05244129191236e-06,1.48522715984883e-05,0.000222951779093449
MT1G,2.84194901041065e-06,0.00103486794766237,2.88161387657369e-64,2.99910539043421e-05,0.000354986802826979,0.229545597826799,1.23626124868038e-28,0.974006182927818
MT2A,2.49211936879863e-146,1.86212697979041e-65,7.8692293036923e-06,1.07472248032595e-71,1.61582247942423e-13,2.83032955373303e-05,5.57271168685693e-71,1.21342747182475e-10
C16orf70,0.389014819474831,6.26604745413177e-06,2.49788274567604e-22,0.0144174623579802,0.248334417268796,0.268870283693746,1.61202817855944e-09,0.184934489127357
GOT2,0.00503868024720043,5.96439020450404e-11,1.02369766654104e-13,0.29584509209485,5.15490315880022e-08,0.670494846466348,8.47634850451763e-06,0.0601127738257441
GPR18,1.05977969411945e-102,8.8442476308443e-13,1.98101426072746e-31,0.539912244304448,1.11926557866595e-13,1.56249653342948e-06,0.0158439833483918,5.2355523520481e-06
CLYBL,0.00686208851408742,0.0875263899435952,0.0108902984947152,0.191697017578583,0.133270549813057,0.138655501815565,9.66006136026798e-06,0.0193660041892276
TMTC4,0.150838049074471,0.0411331960599747,0.898744287951025,0.910624692993838,0.167850518291394,0.40505483482445,0.744254224827018,0.720900130747263
RAP2A,0.000698371452130954,0.000136484514686171,1.93488810674089e-09,0.268598285708452,0.538360394307511,0.0106117294079237,0.00118322853034679,0.0041716598826798
ABCC4,0.683744734573026,4.03703875666536e-08,0.748582309052605,0.00331637482219856,0.852289979446734,0.0244956080506962,0.130379947664429,0.121523314997981
TM9SF2,0.496708770816339,8.6753306101204e-43,1.92380415527231e-10,3.39382599542501e-30,0.000255360988243019,0.595663244624583,8.15685069241657e-13,4.42691964124985e-08
C17orf53,0.807475267150244,0.161543659932358,2.92896771773714e-12,0.290149170320272,0.312469690257283,0.410586995972915,7.39494692142128e-14,0.403374397038406
IRF1,7.26452923850592e-11,2.1112979440311e-35,0.000394171099981712,0.000216779161535382,0.500707918491624,0.0322891511290232,1.71608852008005e-17,0.220932618066434
UPF3B,0.000681242189585606,9.16408676951767e-18,0.000177557973412958,0.0243315827711031,0.12983501245172,0.895432367036436,0.029507688656645,0.103050097705529
RNF113A,0.702611567915644,8.80390126949912e-44,1.25619979529066e-08,1.11161236395844e-05,0.0094656083243723,0.0158816369005346,0.000277190422553668,0.0647344125947043
NDUFA1,4.70977014189731e-06,7.87200410380487e-122,0.000394821701190451,0.431655952291681,0.000193486583860106,0.00155429908909195,1.00076774411953e-07,0.0043966057488272
ATP5S,0.0508799670479284,0.060402889036163,0.328037174684969,0.0301433278222016,0.000938939174665609,0.00375293175894557,0.0196453681338415,0.000543069940930734
PTGER2,2.80560630136833e-62,1.31630569750339e-19,1.15906728450208e-29,1.42662828368499e-18,5.20103484572207e-09,3.39349571277313e-10,0.182259338473869,2.66251055912765e-09
FAM193A,0.133133273831827,2.07839466314211e-11,0.725876845382901,0.134979878208097,0.823370262853323,0.363847180880499,0.274653317672223,0.0158833943786156
HS3ST3B1,6.23038280007493e-67,4.80666592248265e-18,9.38076787183574e-24,2.62428934379937e-71,8.64382484013097e-125,0.100072346778435,7.89567705667879e-07,2.48207291172664e-10
SLC25A35,0.201051510376511,0.000126275311784947,6.71163040399083e-12,0.770940826118581,0.67500948274062,0.46557270770428,8.54295066082093e-22,9.7871176260562e-05
MRPS7,0.844631465438204,1.48506366373885e-22,0.0116621344505552,0.577909819399996,0.027831540226131,0.573459479207798,5.39821482250291e-05,0.00515272582641943
GGA3,0.00458932492213031,1.64729439445221e-25,0.0515624860408698,0.0041123837195657,0.483622466839006,0.00647482402280127,0.0711160616660157,0.00144559194923077
ARMC7,0.254929318221565,1.39740556012124e-05,1.08974708626351e-05,0.913110087825886,0.0523104886999982,0.71373080644561,0.000181113250902287,0.450691987635377
NUP85,0.0139901862400687,3.51383099451391e-07,0.00325214563002283,0.330284990987592,0.0407108706711441,0.292488844787714,0.00201590076325992,0.731262764860616
SLC25A19,3.82903906352515e-12,4.46373477512038e-15,2.26061761985642e-46,0.0600571266302623,0.554657653298907,2.27052235786474e-06,3.01830048858124e-41,0.0123576095066618
MIF4GD,0.00249319693426584,2.32671812346889e-05,0.341955148391675,2.68641123316348e-13,0.0666366840163811,0.00173835548803331,5.21056566291408e-06,0.000475555813853023
NT5C,1.88462516184004e-14,3.12425857130138e-30,1.69856894690734e-06,0.479897920626249,0.332425794938701,7.68560134527826e-05,2.13059497344638e-09,1.7641951233816e-06
MSTO1,0.138371572359514,1.41554484621786e-22,2.03029032021338e-07,0.556761955947656,0.72964841054263,0.00742191146149403,0.944758853278365,0.170959073016872
TTF1,0.00459149855311458,3.50571865050773e-09,7.67858071024954e-15,0.00949861128137162,0.211468171193406,0.743167577474365,4.46508588429645e-07,0.000211678073853034
GTF3C4,0.0149475380053804,0.0758272205329875,0.0556139536446213,0.245316997947472,0.49966071918632,0.0841731596715977,0.212043897092401,0.812761591705693
DDX31,0.243916056219766,4.0596086450154e-05,0.0817831831432903,0.640860770418179,0.319655282205023,0.0769719470824195,0.100862572999326,0.875730678859236
PPP1R12C,0.233845117998235,0.000378220692972381,1.99381662238917e-05,0.0345704310074627,0.505849310689934,0.232246001082552,0.379128388131047,0.12676260842627
MBOAT7,2.07095881742195e-14,3.37767683571429e-10,3.25441451113289e-88,0.00579680782458859,1.60965644801572e-12,0.176621336898943,1.69766314951431e-22,0.000344035657389843
SLC2A4RG,1.49913915784812e-12,1.89272096268673e-15,4.49281981905528e-14,0.795649249945456,0.102219802912391,0.71555709789997,2.89294835570145e-11,0.0021150288731824
PPDPF,0.000926689792207693,1.73257146603127e-21,2.45256599391459e-07,9.69456598797744e-09,0.0101668822808091,0.0859343231786566,4.43292770457456e-19,0.778672079163835
IL1B,1.70855264375285e-22,2.27639313010282e-10,0,1.62330951751792e-07,3.23578552228334e-34,5.07460011524409e-15,5.18157415849068e-122,1.70496885589143e-30
PLGLB2,3.27270428491424e-06,0.00901638344761859,3.81745153007061e-14,0.201905729141564,8.44419236727109e-12,0.555895082999732,0.0521615509189934,0.149712347613207
CHCHD5,0.00105525381036047,2.53533872360627e-20,0.249601277001267,0.521594256072527,0.292339260616668,0.270217704229842,2.5098686879021e-07,0.277959780387964
PAX8,0.690608599369488,0.0140130211014664,2.53155849092875e-05,0.0374596919718055,0.779471291433981,0.474610330633438,0.569535793926239,0.00833644049096368
INSIG2,0.328788457269511,5.34711075743341e-54,0.0662873679096321,0.892182870528677,0.015971780477824,0.845088908065261,0.00347888154110569,1.21064375847519e-05
POLR1B,0.00350403170283902,0.0473856066445037,1.04302201388326e-06,0.0321737153202965,0.155468794433594,0.202446190061859,4.91594808670227e-05,0.0179849786158736
CCDC93,0.0132465711956479,8.97658259805355e-10,0.000109247775722828,0.536150899443945,0.848375983573622,0.722125102939659,0.000152985584167367,0.84753913654041
PSD4,0.688636463331593,3.37006378096572e-20,1.5795619922109e-61,0.172856387063213,0.822508081661314,0.265295696628189,7.15079999919271e-41,0.0659154513790077
PSPN,0.155194897925507,0.0838552270771956,0.158755972329853,0.568732115276869,0.494498802679605,0.960809992200854,0.525775589711523,0.455505660883782
GTF2F1,0.0422540369362829,5.87448168668914e-23,0.294782148809554,0.277102601433898,0.0700018584411834,0.820161282038596,0.00599351000788943,0.0130928926932647
ALKBH7,0.0411344336302259,3.66143189028133e-113,1.03640997834495e-05,0.562193439471081,0.000645091178335501,0.000632211836772096,1.41389213830889e-08,0.000624326514580599
CLPP,2.66373172341831e-14,8.41474859663128e-40,2.56375105995106e-22,0.0606791253639366,1.02846671971778e-09,0.24723085059329,2.897290423472e-13,0.819413750033072
TNFSF9,1.23432364907562e-07,3.93173600284538e-18,3.58502289195061e-43,1.90964883525734e-26,9.047434681122e-48,6.0176805486156e-55,9.63496526170496e-54,2.05572278026716e-47
THOC2,0.0625070204540759,1.09017292391217e-17,0.00475842360683608,0.414200478368558,0.0340381335341244,0.927966877314631,0.00134675006175926,0.578511900766193
MED1,0.908757026842961,1.00625856332129e-08,2.97831624505777e-06,0.130529653644952,0.0610828101926273,0.318063778433164,0.00056766307059312,0.641059778252733
RPL23,1.55139813518094e-26,7.37672909748129e-158,0.00543481773653283,1.01877426862074e-07,0.00507321070001009,7.40986252482822e-11,1.83768802378892e-10,0.00142543199757724
ATG4C,9.30302547920221e-18,5.25143948525936e-20,7.93087700143992e-06,1.29712486827227e-05,1.14615485885241e-06,0.0502173205149733,7.94708039649416e-12,9.48295279730582e-08
CD70,0.0105835341947769,1.35883264553072e-12,7.25342989108531e-71,1.31565862821762e-11,3.88884826381485e-10,3.47215370864816e-11,2.81248035124421e-76,3.56689729879988e-09
C3,0.103740169738717,0.0731360747655336,3.79250708324609e-80,0.000174147745679767,2.43679462012053e-08,0.56300359454282,4.45130640104376e-32,0.0611547479647354
SH2D3A,0.664888214317537,3.84727701634476e-07,5.01770485805693e-13,0.697747019949477,0.966490940835502,0.00428654372727151,0.25842385406062,0.303127245244181
TRIP10,0.0773273122941393,4.3445775770925e-08,1.35573117733027e-11,1.63816968588947e-16,0.052016932746788,0.00643611807357457,2.37628803555328e-06,3.49202979742942e-05
GPR108,5.28621200960135e-07,1.57351537824223e-30,1.93702342375935e-13,4.1502062816926e-08,0.00375058800139786,0.31965554739716,0.330756511831443,0.00277898389110834
TNFSF14,2.48585107066759e-26,3.30236601038401e-09,0.00266814863991548,2.33367925638444e-09,0.0672090655267518,0.135556602420775,2.97444385633109e-05,7.26234527581125e-09
FOSB,2.72515807826788e-13,2.56750054728951e-62,6.02014529195277e-60,2.71851805146468e-13,3.09922985839194e-30,9.43635134638482e-10,1.67638277958564e-77,3.2021777403109e-16
OPA3,0.779375348916437,0.00424136586112716,3.85957043565082e-13,0.89982145544482,0.0577695145621637,0.341095984252623,0.0154665630167239,0.278154710913781
SNRPD2,0.0890725093474903,8.24165959864917e-96,1.50667518644185e-15,0.761415609365873,0.00166339176196632,4.16208865160661e-05,1.33032477341204e-11,2.1294132161021e-05
EML2,0.00025375675294088,1.62233380943888e-12,1.24181749041713e-10,0.000745553633830852,9.21741437886109e-14,0.170298444361116,4.30033859153894e-06,0.0184510578261881
