,G_1,G_2,G_3,G_4,G_5,G_6,G_7,G_8,G_9,G_10,G_11
ZZEF1,0.0580273805616673,0.505029300905523,0.352437693922559,0.785972481703368,0.122362370103364,0.115705919203856,0.0436894688841818,0.0462353232245789,0.863094366992504,0.891988926249574,4.82432801305188e-09
ENO1,0.00554673839369236,0.00038150158136136,3.29540302828039e-07,0.0139443559713599,0.00175245500599391,0.0785006063922403,0.283714188117215,0.0950328936452178,0.821976866077021,0.0094640565472122,5.1487354262214e-54
C19orf10,0.00028772073758726,0.162111942487632,0.00504809745909661,2.98073599177437e-05,2.54433997444071e-06,2.69005869471876e-07,0.00126570484608828,0.127763863558775,0.471194447515091,0.37500766234366,3.06267938664351e-37
TUBE1,0.847886373730535,0.593006429748235,0.620936517436095,0.222762390889503,0.732983332091104,0.132369092288974,0.460577677567673,0.989143390195633,0.0307316811416086,0.593825678626554,0.00670092592172285
ARHGEF10L,0.758957804998038,0.954090294688373,0.670558602727416,3.38738475934534e-05,0.954709925989201,0.500341376981402,3.37831477898951e-27,4.04156669058143e-14,0.0344946824045357,0.700255640997216,0.000467135589312728
TXK,0.00040103363820794,0.584060971168397,0.237809493051117,0.328158706450405,0.07789508554325,2.37593102555948e-05,0.44032753262254,0.0675924921335757,0.0011171651213464,0.367862638429419,8.30534002892544e-05
ACTR6,0.281582087488395,0.239458737463061,0.149024394054665,0.400847068002158,0.811774926823518,0.149141288099302,0.00603653412889553,0.0262739736682176,0.61559051316978,0.050714114699317,0.000539834865116984
TIPIN,0.171360401125495,0.0638166658787873,0.197519964253013,8.98256414920049e-07,0.0552033003093741,0.0168243034275885,1.22095075875942e-05,0.00454940670277919,0.501327826548892,0.0345918506163314,0.00684592818876026
SRI,0.141874717159739,0.401075580974541,0.147032879448862,0.00175034603468363,0.018462905302626,0.728417914072278,0.00246399530739162,0.121353456685219,0.477828008094293,0.00207105179277456,9.21657913936257e-32
EIF4G3,0.00198100938306053,0.492057390197752,0.886749867248822,0.667532702534536,0.042833152817603,0.179700772682299,0.198085647161449,0.0176537302178565,0.352882443590062,0.724161961365557,1.91602302408144e-06
NUP37,0.166751629193162,0.846150879036651,0.259047206933584,0.164085411363091,0.276269049791447,0.214388354659919,5.46889681232495e-05,1.59574913286302e-06,0.111069822725683,0.216917815485916,3.69593493114199e-15
GTSE1,0.0828391336044036,0.0057947050067424,0.000884827426698138,8.0294732439409e-17,0.0054756365629411,3.16704433376722e-05,7.07118048094481e-32,1.17268656680225e-18,0.516308764718446,0.00343946050325701,0.172164118748316
SEMA3C,0.0176052859510573,0.0108831374774479,5.51992129932244e-05,0.0149045451760001,0.0473665595621793,5.91603119225525e-26,0.0814937525663934,5.66504963291427e-05,0.383581942103553,0.00773446387295747,0.000561206852323013
TTC38,0.0017914958366644,0.235144234790393,0.812588709358885,0.0683860785596183,0.460364723988397,0.00204706647840985,0.0571816164437217,0.0404924022528328,0.0950729023128383,0.00024361801956534,0.000303745826086268
ACAT1,0.88918554649184,0.210751364573385,0.080679941953912,0.0191719583462943,0.588362551700269,6.78861952118924e-08,0.0570431378942887,0.276509785811895,0.0532480167117064,0.185330802997408,4.35527733595853e-21
GRAMD4,0.061410852031134,0.0138820702153505,0.000860196308317831,0.272172240284296,0.0064784747093779,0.0184845500803079,0.00813966183431559,0.614942368258824,0.184459206494457,0.0188098931687554,5.81559556097932e-05
CELSR1,8.42302231573999e-14,0.586808442417178,0.159526321314312,8.228419614959e-05,0.03878603960767,0.0659246064992496,0.000344639770131409,0.0479615035880846,0.0398923761264783,0.00680933028944405,0.229381644565773
ZNF638,0.0185882863815608,0.255879458313645,0.0880403906829684,0.491834981014719,0.564226919497471,0.0486813254321669,0.688494825802556,0.110909675973895,0.233660848038973,0.92591386371189,1.66039583057709e-15
SLC25A40,0.604380142044131,0.090474155096385,0.393090445478437,0.16392571759428,0.585647823301665,0.322688222188437,0.0123551588648505,0.578914474497027,0.507440820263887,0.0849689615184445,9.07918656864756e-07
TIMM21,0.329747085995994,0.659940446124487,0.0342153859954799,0.00129679955693335,0.0385600195090292,0.558410932191012,0.0986743076632553,0.772106906553084,0.393588167114523,0.503481459724039,3.9745238183975e-05
RASAL2,0.00378673298730312,0.875550810410945,0.584699315324631,7.2424635233612e-05,0.8584008994744,0.0583604690369632,1.24877364007165e-11,2.52447380190391e-06,0.8238784582727,0.863488008217496,0.00423851166468688
VPS9D1,0.472093374343387,0.639257684224456,0.28626317112476,0.289712536828642,0.890505168833591,0.0902657662241535,0.00079688051314373,0.0240361522337559,0.109629633497126,0.0650368887788379,0.00147951825083611
ZNF37A,0.465198690229949,0.111491677305215,0.206900454825527,0.446621118412739,0.117507942980819,0.118993595051793,0.0639596439536617,0.502296026061148,0.0904784396239122,0.753916653336872,5.03961183631927e-10
MARK3,0.545331688881982,0.11766742293262,0.14829119040133,0.713239519566282,0.011974525533169,0.0176519649720718,0.196482053768614,0.0762866236833612,0.999718047638263,0.995531845270179,3.87533389062925e-12
SLC25A3,0.652853072126366,0.191291263116407,0.415759307246215,0.0111700874195908,3.64053226648523e-05,0.80116103255162,0.0824799337400438,0.0234664333478441,0.224165342291684,0.367227539095487,1.74035357023529e-31
FNDC3B,0.000332242260076285,0.00352064197611763,0.820056583717391,3.93525317714155e-14,0.330423781794742,0.000333264238706099,2.35669381845708e-32,1.96049635751151e-09,0.0328044170569067,0.00827887857139417,4.19704872501191e-62
FOSL2,2.92151982443665e-14,0.163713347377642,0.734846281362222,0.218598555148669,1.17921340063326e-06,7.81024515398582e-05,7.50762248396681e-09,0.000843674217901716,1.23198135381471e-07,0.0340773971456473,5.66326818819875e-20
FRYL,0.532004942709865,0.444147967101833,0.0978513989296212,0.430094772798025,0.312842305507547,0.0711831528855467,0.00167521326350924,0.0963270897810566,0.0402977396711385,0.561166209475311,1.03774673588877e-13
TMEM131,8.99028770576997e-10,0.0285398834475345,0.0374888114966047,0.13719862573169,0.0522830337380115,0.382117284790449,0.000155778676094685,0.00185834786105772,0.960114224226163,0.652599602509995,0.489420903032057
FSCN1,0.354809219825435,0.557794919088183,0.0500991100027185,0.000182296836951909,0.0253842890584597,0.0416485600025623,6.87940389889961e-11,1.62190590838902e-05,0.753964473676454,0.144023340388877,0.0107681005298158
ACTB,2.7319389598794e-05,0.000106403655352018,8.5838108226569e-06,0.00552507405549948,0.00201627946191317,0.589777082963968,0.0449001377556148,0.00302634298224697,0.0131347627056251,9.7815448199156e-05,1.77304278569573e-284
MOCOS,0.0853419218552727,0.3051136797393,0.0123652851175572,0.148575178660728,0.334699311373338,0.113539136823532,0.0565652099370279,0.243990306451087,0.338229589666126,0.16072149393435,0.0759249147392652
PLD1,0.111425340621944,0.0733519935307895,0.785703760435699,0.00651746011168045,0.243998652606543,0.391945263525832,7.13590141952997e-13,5.41555485657532e-07,0.00453481975810086,0.413557859569999,0.00112598558591296
WDR62,0.93314663291904,0.975267550969576,0.00710882001437678,3.69518009528983e-10,0.0999701617377094,7.96783434330894e-07,2.102784070183e-12,1.35500028426168e-07,0.693850165958811,0.203522967014254,0.0102082776618668
DLG1,0.641182580800849,0.302134880068775,0.373574584513426,0.401983414274356,0.754516109031848,0.742721924246446,0.000879043763781644,0.00400553641865922,0.0168261304152698,0.927744928537405,0.0325392541969518
RAB7A,0.00540394357978018,0.862583213534086,0.822945560370508,0.0769825249700154,0.00195769264954718,0.199394563641154,0.0426232045301605,0.755593774036243,0.347324584405146,0.582963093741286,2.10435348782923e-21
BCAP29,0.11812269978621,0.014351303106616,0.167828240853997,0.148173077890658,0.0177077748424306,0.198493221651505,0.587907985876483,0.921754493889947,0.0546512512228583,0.246034429930065,1.36315001791401e-05
SEC31B,0.0277530400800175,0.133936620886194,0.297727153957501,0.000718530206250746,0.781364777562414,0.233881634185832,0.00113048829385603,0.449481593467124,0.0988305027400851,0.000134452455940203,1.24686482099394e-05
SART3,0.475603430906393,0.817231508751551,0.182574511304935,0.0365196603745254,0.036952360979357,0.427604938554504,0.436648941251197,0.22682705304932,0.00969478726579587,0.220516367359078,1.7905590351138e-09
ARHGAP15,0.636363863375258,0.000414064021840374,0.31452401112783,0.00499702461843419,0.478996039337475,0.930875547718818,2.06900715138405e-07,0.000665510326909652,0.719067690877688,0.00173883983824722,9.40939374039938e-40
EXOSC7,0.794850817115662,0.0339409793972887,0.0443171496069556,0.107801818199657,0.849190141628842,0.165517586610455,0.0604124056055262,0.383381619397906,0.234406932824532,0.219429743981603,3.30502138881848e-05
KIFAP3,0.010656299645482,0.0408824154358118,0.170683564539817,0.370521322056794,0.00477276629045719,0.40337197750186,0.0138277031958817,0.0791810734377414,0.0389015135839069,0.0181762972569843,0.000245339483572147
MKRN2,0.479763534011688,0.968340097283796,0.974710919628319,0.746146906813647,0.449665995953422,0.0429761689328052,0.410106387710311,0.0456822580288352,0.0623268217018186,0.360423868004302,1.83733545010771e-06
MCM6,0.0204426354561281,0.83069943148342,0.435289040650067,2.63197862969249e-10,0.937315050156598,0.0321555862831986,7.57649810486311e-15,8.6995862172265e-05,0.295245906502043,0.00820361402214588,5.28184251353931e-07
REXO2,0.000336686817301153,0.0287632899257635,0.075163830204297,0.008501507721278,0.000237936387191041,0.748322142042662,0.0194524352120768,0.971790946250733,0.594263509639201,0.646176320934852,1.93331110926432e-12
RBM7,0.114866845160576,0.0875420097924986,0.693716609064988,0.314646986938742,0.0259619248049204,3.53337437689075e-05,0.831840332306793,0.707660738247669,0.728357005209936,0.867608266495097,7.73571638194906e-12
RBMS2,0.120192067508555,0.275813303072747,0.600587896795742,0.0702361120423986,0.0413565069748829,0.0231237234445135,0.00072324463063994,0.00194542472172513,0.189187625085761,0.286767338120198,0.0315028027967294
BAZ2A,0.617611895658973,0.137009739762642,0.321173380769229,0.00733056745387757,0.475360721330333,0.249824536679717,0.324821758797669,0.440205073939828,0.788442773679559,0.193025217601535,0.000363112683201205
PTPN23,0.274314788303947,0.701965688218085,0.0162341514784956,0.072064573449184,0.0429288522620855,0.0665024408040086,0.000979764607233995,0.0814586545642085,0.449228325299066,0.445426569354811,4.19444209425522e-09
MLH1,0.85853808532793,0.841768127197868,0.861000534823685,0.399890196666743,0.552743810903087,0.00421529528356856,0.0392745579601699,0.00708217840649859,0.987726819372397,0.522998959906679,4.41896273644414e-06
UNG,0.27211402946668,0.755339916253164,0.773618977999841,3.31966637136748e-06,0.115584811579456,0.0106968116248349,1.70910850549911e-06,0.0253176671089779,0.171390979526978,0.880902959743465,4.43580181646023e-05
FMO4,0.21073065064497,0.0429512452229897,0.786742918322256,0.861540902389653,0.0550683099190267,0.0124567561163731,0.694171827993755,0.00392422295620885,0.639194563355542,0.030482239967695,0.0379665971672583
KLHL20,0.473122910518348,0.279160459062166,0.623508506542243,0.623730583360571,0.500830264777598,0.500790393849735,0.0677187555938275,0.279685560365397,0.352118511557907,0.675939115072133,0.00353309294628067
SLC46A1,0.0980369505031786,0.574756739551279,0.725485597703002,0.108989875755147,0.359793934815584,2.00753369678371e-05,0.00033589077713136,0.698031598976564,0.0706082131028883,0.630765669468941,0.00307173372104462
SPAG5,0.233033046539076,0.00347880600855139,0.148646291389998,2.72199490437871e-13,0.549384157843303,1.60289135983996e-05,1.55187569983951e-17,2.01926016029646e-10,4.13675110748843e-05,0.0217499804566847,0.00143570229103782
ANKRD13A,5.23730401714614e-13,0.885109967499979,0.0521864660047101,0.798251272753803,0.000262242980652127,6.65626269594087e-05,0.255203407633754,0.118514610699812,0.654705533391477,0.962540658728884,7.32672311744687e-05
TPD52,5.42457687009715e-20,2.25849467155289e-06,1.59534120663452e-05,0.0187905044461626,3.76861525070574e-05,0.23760323043171,0.130469543082194,0.0834717217413675,0.00614648116467686,1.04785083894913e-07,1.70796982516938e-42
ACACB,0.0278236194462442,0.402181180686802,0.322204903082287,0.522565165495632,0.118918744547298,0.797119527267215,0.31910236022908,0.878553434820885,0.419118797229988,0.174869384880688,0.0546691969097751
TRAF4,0.558296969797015,0.0396750833883795,0.00183427904050471,0.712538120260949,0.167610257805738,3.24007602527565e-48,1.32796662982182e-09,0.342512769619188,0.00150728923262779,0.000840732917269596,5.76638563616527e-12
PAG1,0.81520781876797,0.665269921466463,0.362153875495928,0.00714459570599576,0.345376207968529,0.00127404792614886,0.145912721764792,0.0289807162820757,0.276100843031148,0.0126055021069172,2.58664799513378e-09
GPATCH1,0.477418469765104,0.518824592990648,0.390605680758611,0.805714901152552,0.737340040494989,0.683988004890096,0.728535582946284,0.193734592044541,0.987543233965365,0.0330297671431145,0.913611484783463
ICAM3,0.96195411927286,0.0393179166794899,4.59242310922136e-07,9.39414916857229e-05,0.124203426983254,4.19125318569964e-13,3.52847874190023e-31,8.16049938659543e-15,0.0296527171797081,0.00936393064978761,3.45365777027782e-15
NT5C2,0.682051211517654,0.209184408725442,0.0568981792989612,0.192276405761859,0.609220416732917,0.0108830041636054,0.185327812005967,0.124701130263962,0.0437191661944931,0.138539329421502,7.95461656301781e-11
MCAM,0.0165327420970791,0.559137603991325,0.610969766586872,0.07068192040632,0.246228351621994,0.0112294534980179,0.00218551434160146,0.0441875961296373,0.223572008051003,0.969137581089094,0.335325445348737
MBNL3,0.209316987954303,0.383776792294022,0.1489350853813,0.0363402880532492,0.659916570474173,0.697925187087906,0.143929438745379,0.883522445314635,0.909897665482738,0.615079650919805,0.00019150019769825
XAB2,0.86811226129629,0.224570644013445,0.941805143654934,0.656828672330462,0.713669345123154,0.764971465100862,0.0448138133882436,0.121938558775959,0.29792547914253,0.183741195876739,7.27010578681858e-06
ARHGEF1,0.420911787134909,0.462384842697353,0.0116604209595602,4.62876904538166e-05,4.56532957712472e-06,1.76627833678649e-06,1.56153626748729e-07,5.6594509417648e-05,0.298311812419791,1.95764875032958e-05,5.31300805827574e-40
STXBP2,0.00207375058970631,0.954129447351591,0.0989423769704655,3.90155216424359e-06,0.0282990896019061,0.00029159387096531,0.00188838957227172,0.532492335767274,0.402970947679751,0.000268836898444357,5.23905530715036e-16
MAP2K7,0.2455026814243,0.265695257153774,0.191672198657518,0.199232433304941,0.0673197812302272,0.00637209600123845,0.437413192592717,0.78236009351489,0.603589593237309,0.0399784103109172,1.3772688608395e-05
DGKD,1.26354840813575e-17,0.0702728113689225,0.000464308916025493,0.0303797294896146,0.534472431431482,0.535324123972671,0.0279191044885666,0.234469017620989,0.371127856722782,0.00370192612839384,6.6057582944938e-06
TOP2B,0.639640991099139,0.620087357077484,0.446293532621187,0.00512246576950282,0.159026172502261,0.278717391381703,0.0136038034722118,0.926746310910171,0.694416822121118,0.0518649945103602,0.0078183039046762
TM9SF3,0.005943955611938,0.899061666554414,0.0323366573309364,0.131725803543812,0.00322451686224805,0.683162720876195,0.115020415773207,0.340484520358504,0.0399440557848434,0.771572684440177,3.5958666538636e-10
NFKB2,0.89395168743417,0.0355734313942829,0.00397721135654703,0.463894561511857,0.248610805537018,0.16559831522669,0.3146527643058,0.813523180215791,0.352024199034353,0.183953158380367,2.73946705708774e-06
UBE2T,0.308121090814625,0.107687285897581,0.0164637557016595,6.41722911595397e-16,0.321397505841969,4.23013894163206e-06,1.85139560400402e-43,3.06053095444731e-23,0.153498306674787,0.479753516872408,0.000420787659722749
PPP1R12B,0.148348671615752,0.681864865891506,0.214822489673672,0.605195090899672,0.434659956029409,0.000895941629079683,0.038256502414483,0.0388482410730878,0.729115397728177,0.00963294678703447,0.00794167252945565
